H,TWI,Aspect,Hillshade,Roughness,Slope,Temperature_merra_1000hpa,T_rp5,Time,DayOfYear,X,Y
31,5.93,135.0,174,2,0.66,284.27,27.7,0,166,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.27,27.4,360,166,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.27,30.4,1080,166,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.27,34.5,720,166,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.27,20.6,360,167,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.27,24.2,0,167,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.27,34.0,720,167,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.27,34.3,1080,167,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.27,24.0,720,168,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.27,20.1,1080,168,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.27,25.3,0,168,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.27,17.0,360,168,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.27,17.0,360,169,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.27,22.7,1080,169,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.27,23.6,720,169,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.27,18.6,0,169,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.27,13.6,0,170,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.27,17.6,720,170,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.27,17.4,1080,170,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.27,11.6,360,170,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.27,18.9,1080,171,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.27,21.3,720,171,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.27,8.4,0,171,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.27,11.8,360,171,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.54,17.9,1080,172,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.54,13.3,360,172,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.54,15.5,720,172,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.54,12.0,0,172,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.54,18.2,720,173,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.54,18.4,1080,173,51.23333,51.41667
31,5.93,135.0,174,2,0.66,284.54,11.6,360,173,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,11.4,0,173,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,13.6,720,174,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,10.6,0,174,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,11.3,360,174,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,17.1,1080,174,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,20.9,720,175,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,8.1,0,175,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,10.6,360,175,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,22.7,1080,175,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,19.8,720,176,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,18.7,360,176,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,19.2,1080,176,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,17.9,0,176,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,23.8,720,177,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,11.9,0,177,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,14.9,360,177,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,22.6,1080,177,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,24.6,1080,178,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,23.4,720,178,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,13.6,360,178,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,13.2,0,178,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,23.0,1080,179,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,13.7,0,179,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,23.8,720,179,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,15.4,360,179,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,28.8,720,180,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,17.7,0,180,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,18.6,360,180,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,29.4,1080,180,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,32.6,720,181,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,21.6,0,181,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,18.1,360,181,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,30.8,1080,181,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,20.4,1080,182,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,18.5,360,182,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,18.4,720,182,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,22.2,0,182,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,15.8,360,183,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,24.9,720,183,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,15.3,0,183,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,18.7,1080,183,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,19.3,360,184,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,17.8,0,184,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,29.4,1080,184,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,29.0,720,184,51.23333,51.41667
31,5.93,135.0,174,2,0.66,288.85,21.4,0,185,51.23333,51.41667
31,5.93,135.0,174,2,0.66,291.53,30.7,1080,185,51.23333,51.41667
31,5.93,135.0,174,2,0.66,291.53,32.1,720,185,51.23333,51.41667
31,5.93,135.0,174,2,0.66,291.53,22.2,360,185,51.23333,51.41667
31,5.93,135.0,174,2,0.66,292.6,31.3,1080,186,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.55,31.4,720,186,51.23333,51.41667
31,5.93,135.0,174,2,0.66,300.56,22.0,360,186,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.59,22.4,0,186,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.23,33.0,720,187,51.23333,51.41667
31,5.93,135.0,174,2,0.66,301.05,23.8,360,187,51.23333,51.41667
31,5.93,135.0,174,2,0.66,292.3,32.7,1080,187,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,21.9,0,187,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,33.4,1080,188,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,22.1,0,188,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,33.5,720,188,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,24.4,360,188,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,34.2,720,189,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,22.4,0,189,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,23.0,360,189,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,35.6,1080,189,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,23.0,0,190,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,23.8,360,190,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,38.6,720,190,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,34.6,1080,190,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,39.0,1080,191,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,22.6,0,191,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,24.2,360,191,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,40.6,720,191,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,34.3,0,192,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,29.8,720,192,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,27.2,1080,192,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,28.2,360,192,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,24.8,1080,193,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,18.2,360,193,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,20.6,0,193,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,24.4,720,193,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,21.8,1080,194,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,16.4,360,194,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,23.2,720,194,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,18.1,0,194,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,15.0,0,195,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,20.4,720,195,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,15.8,360,195,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,21.8,1080,195,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,19.8,720,198,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,17.4,0,198,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,20.2,1080,198,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,16.6,360,198,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,17.2,360,199,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,23.0,1080,199,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,22.0,720,199,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,17.5,0,199,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,27.7,720,200,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,21.3,1080,200,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,20.1,360,200,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,17.1,0,200,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,17.2,360,201,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,24.4,720,201,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,20.3,0,201,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,25.2,1080,201,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,26.6,720,202,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,17.4,360,202,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,26.2,1080,202,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,17.3,0,202,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,26.0,1080,203,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,20.6,360,203,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,27.0,720,203,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,20.7,0,203,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,25.6,1080,204,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,17.8,360,204,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,17.7,0,204,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,26.4,720,204,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,24.0,720,205,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,17.2,360,205,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,19.4,0,205,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,26.9,1080,205,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,18.5,0,206,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,18.0,360,206,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,28.4,720,206,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,28.7,1080,206,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,30.1,1080,207,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,19.9,360,207,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,29.4,720,207,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,19.9,0,207,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,21.2,0,208,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,21.8,360,208,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,33.4,720,208,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,32.8,1080,208,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,22.6,0,209,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,34.6,720,209,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,34.9,1080,209,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,22.6,360,209,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,25.6,0,210,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,29.9,1080,210,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,35.8,720,210,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,23.1,360,210,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,25.0,1080,211,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,21.8,0,211,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,20.0,360,211,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,25.4,720,211,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,18.6,360,212,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,27.2,720,212,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,18.5,0,212,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,27.5,1080,212,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,28.6,720,213,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,19.1,0,213,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,18.3,360,213,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,29.0,1080,213,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,30.3,720,214,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,29.6,1080,214,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,18.1,0,214,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,18.7,360,214,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,19.3,0,215,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,18.6,360,215,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,29.0,1080,215,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,29.0,720,215,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,19.5,0,216,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,31.0,720,216,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,20.0,360,216,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.47,31.6,1080,216,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.8,21.8,0,217,51.23333,51.41667
31,5.93,135.0,174,2,0.66,300.04,33.4,720,217,51.23333,51.41667
31,5.93,135.0,174,2,0.66,293.55,33.4,1080,217,51.23333,51.41667
31,5.93,135.0,174,2,0.66,303.28,22.0,360,217,51.23333,51.41667
31,5.93,135.0,174,2,0.66,303.28,22.4,360,218,51.23333,51.41667
31,5.93,135.0,174,2,0.66,303.28,33.9,720,218,51.23333,51.41667
31,5.93,135.0,174,2,0.66,303.28,31.6,1080,218,51.23333,51.41667
31,5.93,135.0,174,2,0.66,299.05,23.3,0,218,51.23333,51.41667
31,5.93,135.0,174,2,0.66,299.05,30.6,1080,219,51.23333,51.41667
31,5.93,135.0,174,2,0.66,299.05,30.7,720,219,51.23333,51.41667
31,5.93,135.0,174,2,0.66,299.05,20.7,360,219,51.23333,51.41667
31,5.93,135.0,174,2,0.66,299.05,22.2,0,219,51.23333,51.41667
31,5.93,135.0,174,2,0.66,299.05,30.4,720,220,51.23333,51.41667
31,5.93,135.0,174,2,0.66,299.05,19.6,360,220,51.23333,51.41667
31,5.93,135.0,174,2,0.66,299.05,19.4,0,220,51.23333,51.41667
31,5.93,135.0,174,2,0.66,299.05,29.9,1080,220,51.23333,51.41667
31,5.93,135.0,174,2,0.66,299.05,28.4,720,221,51.23333,51.41667
31,5.93,135.0,174,2,0.66,290.77,29.2,1080,221,51.23333,51.41667
31,5.93,135.0,174,2,0.66,290.77,20.0,360,221,51.23333,51.41667
31,5.93,135.0,174,2,0.66,290.77,20.5,0,221,51.23333,51.41667
31,5.93,135.0,174,2,0.66,297.54,30.2,720,222,51.23333,51.41667
31,5.93,135.0,174,2,0.66,297.55,17.0,0,222,51.23333,51.41667
31,5.93,135.0,174,2,0.66,301.19,18.4,360,222,51.23333,51.41667
31,5.93,135.0,174,2,0.66,294.58,31.0,1080,222,51.23333,51.41667
31,5.93,135.0,174,2,0.66,294.58,31.7,720,223,51.23333,51.41667
31,5.93,135.0,174,2,0.66,303.69,18.6,360,223,51.23333,51.41667
31,5.93,135.0,174,2,0.66,294.22,19.2,0,223,51.23333,51.41667
31,5.93,135.0,174,2,0.66,294.22,31.5,1080,223,51.23333,51.41667
31,5.93,135.0,174,2,0.66,294.22,31.1,720,224,51.23333,51.41667
31,5.93,135.0,174,2,0.66,294.22,17.2,360,224,51.23333,51.41667
31,5.93,135.0,174,2,0.66,294.22,31.2,1080,224,51.23333,51.41667
31,5.93,135.0,174,2,0.66,294.22,23.3,0,224,51.23333,51.41667
31,5.93,135.0,174,2,0.66,294.22,19.1,0,225,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.52,17.8,360,225,51.23333,51.41667
31,5.93,135.0,174,2,0.66,289.37,31.9,1080,225,51.23333,51.41667
31,5.93,135.0,174,2,0.66,294.14,31.9,720,225,51.23333,51.41667
31,5.93,135.0,174,2,0.66,297.92,17.6,360,226,51.23333,51.41667
31,5.93,135.0,174,2,0.66,290.08,30.9,1080,226,51.23333,51.41667
31,5.93,135.0,174,2,0.66,294.29,31.4,720,226,51.23333,51.41667
31,5.93,135.0,174,2,0.66,293.08,24.0,0,226,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.07,31.7,720,227,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.41,25.0,0,227,51.23333,51.41667
31,5.93,135.0,174,2,0.66,300.48,22.8,360,227,51.23333,51.41667
31,5.93,135.0,174,2,0.66,292.05,31.2,1080,227,51.23333,51.41667
31,5.93,135.0,174,2,0.66,299.07,20.0,360,228,51.23333,51.41667
31,5.93,135.0,174,2,0.66,289.44,28.5,1080,228,51.23333,51.41667
31,5.93,135.0,174,2,0.66,294.18,28.3,720,228,51.23333,51.41667
31,5.93,135.0,174,2,0.66,294.35,23.7,0,228,51.23333,51.41667
31,5.93,135.0,174,2,0.66,294.59,30.1,720,229,51.23333,51.41667
31,5.93,135.0,174,2,0.66,290.73,30.9,1080,229,51.23333,51.41667
31,5.93,135.0,174,2,0.66,299.47,20.0,360,229,51.23333,51.41667
31,5.93,135.0,174,2,0.66,294.29,20.9,0,229,51.23333,51.41667
31,5.93,135.0,174,2,0.66,297.38,20.2,0,230,51.23333,51.41667
31,5.93,135.0,174,2,0.66,291.73,32.6,1080,230,51.23333,51.41667
31,5.93,135.0,174,2,0.66,296.04,33.4,720,230,51.23333,51.41667
31,5.93,135.0,174,2,0.66,303.86,17.4,360,230,51.23333,51.41667
31,5.93,135.0,174,2,0.66,297.29,35.4,720,231,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.34,19.5,0,231,51.23333,51.41667
31,5.93,135.0,174,2,0.66,293.55,33.0,1080,231,51.23333,51.41667
31,5.93,135.0,174,2,0.66,304.25,18.2,360,231,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.51,23.0,0,232,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.51,31.2,720,232,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.51,21.6,360,232,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.51,30.0,1080,232,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.51,18.6,360,233,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.51,19.5,0,233,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.51,28.2,1080,233,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.51,33.1,720,233,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.51,20.0,0,234,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.51,28.0,720,234,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.51,18.2,360,234,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.51,22.7,1080,234,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.51,12.6,360,235,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.51,23.3,720,235,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.51,22.6,1080,235,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.51,16.9,0,235,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.51,22.4,1080,236,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.51,13.6,360,236,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.51,15.6,0,236,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.51,22.9,720,236,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.51,16.2,0,237,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.51,18.9,720,237,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.51,13.5,360,237,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.51,20.2,1080,237,51.23333,51.41667
31,5.93,135.0,174,2,0.66,298.51,19.8,720,238,51.23333,51.41667
31,5.93,135.0,174,2,0.66,289.86,9.0,0,238,51.23333,51.41667
31,5.93,135.0,174,2,0.66,289.86,9.1,360,238,51.23333,51.41667
31,5.93,135.0,174,2,0.66,289.86,19.2,1080,238,51.23333,51.41667
31,5.93,135.0,174,2,0.66,289.86,18.6,1080,239,51.23333,51.41667
31,5.93,135.0,174,2,0.66,289.86,21.1,720,239,51.23333,51.41667
31,5.93,135.0,174,2,0.66,289.86,10.6,360,239,51.23333,51.41667
31,5.93,135.0,174,2,0.66,289.86,12.1,0,239,51.23333,51.41667
31,5.93,135.0,174,2,0.66,289.86,14.8,1080,240,51.23333,51.41667
31,5.93,135.0,174,2,0.66,289.86,13.7,360,240,51.23333,51.41667
31,5.93,135.0,174,2,0.66,289.86,17.1,720,240,51.23333,51.41667
31,5.93,135.0,174,2,0.66,289.86,16.0,0,240,51.23333,51.41667
31,5.93,135.0,174,2,0.66,289.86,15.1,720,241,51.23333,51.41667
31,5.93,135.0,174,2,0.66,289.86,19.3,1080,241,51.23333,51.41667
31,5.93,135.0,174,2,0.66,289.86,9.4,0,241,51.23333,51.41667
31,5.93,135.0,174,2,0.66,289.86,10.8,360,241,51.23333,51.41667
31,5.93,135.0,174,2,0.66,289.86,11.5,0,242,51.23333,51.41667
31,5.93,135.0,174,2,0.66,289.86,11.0,360,242,51.23333,51.41667
31,5.93,135.0,174,2,0.66,289.86,19.8,1080,242,51.23333,51.41667
31,5.93,135.0,174,2,0.66,289.86,21.4,720,242,51.23333,51.41667
31,5.93,135.0,174,2,0.66,289.86,10.6,360,243,51.23333,51.41667
31,5.93,135.0,174,2,0.66,271.3,21.5,1080,243,51.23333,51.41667
31,5.93,135.0,174,2,0.66,271.3,13.2,0,243,51.23333,51.41667
31,5.93,135.0,174,2,0.66,271.3,22.1,720,243,51.23333,51.41667
38,6.4,18.43,184,1,0.73,299.86,22.0,360,152,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,299.86,27.0,1080,152,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,294.53,22.0,0,152,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,30.0,720,152,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,29.0,720,153,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,25.0,1080,153,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,22.0,360,153,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,23.0,0,153,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,18.0,0,154,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,18.0,360,154,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,27.0,720,154,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,27.0,1080,154,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,21.0,360,155,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,15.0,0,155,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,31.0,720,155,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,26.0,1080,155,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,28.0,1080,156,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,29.0,720,156,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,17.0,360,156,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,19.0,0,156,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,22.0,720,157,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,17.0,1080,157,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,14.0,360,157,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,20.0,0,157,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,14.0,360,158,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,22.0,1080,158,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,23.0,720,158,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,8.0,0,158,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,17.0,360,159,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,10.0,0,159,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,26.0,720,159,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,24.0,1080,159,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,13.0,0,160,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,17.0,360,160,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,27.0,720,160,51.792613137254904,46.37461843137255
38,6.4,18.43,184,1,0.73,301.65,24.0,1080,160,51.792613137254904,46.37461843137255
